	S14	S71	S13	S79	S20	S91	S78	S26	S53	S8	S84	S28	S76	S31	S69	S94	S75	S77	S57	S11	S96	S47	S68	S40	S97	S80	S37	S58	S98	S63	S36	S45	S2	S15	S88	S32	S21	S55	S70	S19	S23	S17	S51	S56	S10	S9	S64	S44	S41	S48	S87	S7	S92	S29	S38	S59
S84	0.685572651773643	0.406482940917304	0.684466430846209	0.556205708278002	0.686996320404992	0.664746146648952	0.596371340595419	0.700148046163243	0.730547088473032	0.682769512918084	0	0.5585146735745	0.435536280461373	0.690896809136024	0.592107041411292	0.676971450172254	0.680601101640331	0.348632739467123	0.562737757632727	0.633316695137205	0.752512020673093	0.563784381184915	0.633533598197846	0.645877573336281	0.551766303181594	0.540353485738896	0.448134437386275	0.582555247741456	0.684354855122971	0.61265895701035	0.630796915998852	0.615977694605327	0.711593553122313	0.639932641549861	0.51308674727256	0.655516593216426	0.695398771503678	0.680290706187734	0.613389711569001	0.677331235317525	0.652662944471328	0.706568513811214	0.710711745700997	0.662332434147134	0.610586502646278	0.704807381417148	0.682075690731828	0.663086245771814	0.609976812064766	0.582629451402157	0.646835123111378	0.726899679001148	0.635591166295083	0.697177028175629	0.660004703144593	0.637534156276194
S28	0.545709881564846	0.602558004759258	0.503424089646613	0.431061121980181	0.523989951849456	0.510724758290168	0.528495039838827	0.516319198196072	0.582602573727847	0.552155795682587	0.5585146735745	0	0.499200731850291	0.555312324006768	0.571549671958714	0.536094749423293	0.510610062408477	0.580904188076731	0.599034447890416	0.511756190341563	0.615993940329164	0.510458532200603	0.614370100312634	0.550159392714964	0.573019684780667	0.500428326723142	0.54721372347577	0.537538053525333	0.517480597819729	0.530076188706524	0.555342593867507	0.531630228059682	0.608268816380305	0.517073252030632	0.551320988380994	0.516121419892249	0.583680458489528	0.530330182469306	0.551338203321499	0.510100475558625	0.452112493157602	0.580075878249933	0.553764423101733	0.5062166642038	0.490949227864569	0.546532346778799	0.601778546092432	0.611106591308257	0.481072754226556	0.497429974174103	0.539080013074272	0.649473287856286	0.525849519002182	0.584678699552603	0.532424545635762	0.533462186455703
S76	0.611356849326647	0.410005731166003	0.537122792598682	0.416653392629823	0.550052032838497	0.509218408962455	0.479125823525986	0.548646492634543	0.58037107578098	0.574667189905527	0.435536280461373	0.499200731850291	0	0.602821073787183	0.591584798489465	0.546533345861768	0.486076887181464	0.394955601089352	0.606011474036273	0.573585423911594	0.59078604824214	0.583281209816696	0.628921598313356	0.54075157439115	0.504080867573897	0.555831790806409	0.515976202757539	0.489890318495269	0.564297464619203	0.505732723403592	0.553073471199808	0.506966818803305	0.634537212784164	0.597422356771077	0.526417745153132	0.516500899134351	0.567601969738276	0.580748985112795	0.566300975775585	0.529684881971982	0.515066584684806	0.589224043952484	0.59614435416051	0.529350762872053	0.541076615516128	0.540537365952681	0.577222993851605	0.608052622246372	0.528824632468508	0.570510413485579	0.478814805174707	0.649433286707796	0.47844046227808	0.608132130276004	0.475324949148378	0.495529129745872
S31	0.566655067333711	0.762829420866134	0.481891712010244	0.495618296318555	0.560195708085938	0.475478689450894	0.415511656947748	0.529199901222985	0.561197817166501	0.512630429227399	0.690896809136024	0.555312324006768	0.602821073787183	0	0.619753991906739	0.540781974362289	0.531000292913479	0.737599408824455	0.678790448787532	0.586000827719342	0.565776770761543	0.508483758622641	0.664497141574355	0.643077821868788	0.70145863791714	0.609583248731789	0.685363406334982	0.588488841860069	0.551509313747177	0.6007084669703	0.615667307182097	0.482110674351531	0.48963959720142	0.569939054579101	0.669313429940482	0.452656359565944	0.660621033672645	0.526610472635924	0.442151682588993	0.586774285834367	0.545250080465287	0.627601870257663	0.569920995494983	0.51277151889796	0.566313401322631	0.589634852705322	0.504340997056987	0.496728139300451	0.588828109777448	0.430384721879333	0.55938297257527	0.567330442412134	0.556927449484786	0.363509827170245	0.55206059999995	0.567648059639818
S69	0.527055794920772	0.623167204660226	0.563692119920022	0.511947487700155	0.57152624198448	0.62741866177344	0.561102286673828	0.62453661551306	0.678771967330943	0.561948303588683	0.592107041411292	0.571549671958714	0.591584798489465	0.619753991906739	0	0.640707653661204	0.617528225515401	0.58852783363835	0.54991291228641	0.493391881109989	0.694795078533495	0.458770922051683	0.410041445437569	0.484894536109202	0.515870601228688	0.621290214165679	0.529503557062645	0.508026755235797	0.6690419024281	0.53130714145805	0.514346834076622	0.489204120830736	0.619875742995863	0.534574572538289	0.589170847439923	0.589014338195064	0.61432167323763	0.617002789817425	0.484192526796078	0.602752560674662	0.587718483341858	0.615273397780331	0.638181059869262	0.609383196175939	0.582951843968849	0.607118165181908	0.479094123867384	0.484186272181005	0.499517329845775	0.576774406740923	0.562760874231246	0.553440657605483	0.572713727045808	0.634669930037652	0.609596096853239	0.523596629968104
S94	0.591732414670601	0.697199026290392	0.503503632153651	0.462356779671727	0.495305885242419	0.458756220810139	0.554408504939397	0.481874786567801	0.531331250910493	0.574283398653012	0.676971450172254	0.536094749423293	0.546533345861768	0.540781974362289	0.640707653661204	0	0.534833799492337	0.705740700243244	0.61800490948254	0.591883330172741	0.506816844459286	0.570759759116211	0.660078259987497	0.551298459802543	0.57448699383675	0.571763415473853	0.627142276930184	0.508907170375187	0.411524707302335	0.521917684041159	0.532446794908093	0.497128215834846	0.53373051194542	0.574839684547193	0.585777976628604	0.375562555566298	0.562037141438304	0.468824658201646	0.556704046007785	0.514331321404027	0.527305082579107	0.569585209209048	0.563411935658606	0.45801749554548	0.525826469741024	0.507818626749712	0.579644128765197	0.570201100869764	0.533738707117627	0.558135359738692	0.498923747684706	0.595765319599755	0.420884320855688	0.495061267662155	0.497076707642852	0.472389483664041
S75	0.618296764100573	0.713104678494457	0.524577061724874	0.429455553986866	0.602155189128095	0.456405788474791	0.485155938358383	0.52971091881867	0.53517825837471	0.5725205793647	0.680601101640331	0.510610062408477	0.486076887181464	0.531000292913479	0.617528225515401	0.534833799492337	0	0.702905863189052	0.695426662652885	0.620331376932136	0.553103375740556	0.580851645879924	0.673458862459276	0.560181579780802	0.645228581041515	0.533691135384464	0.669841707481133	0.530496993134863	0.510995676260895	0.52083978255005	0.608495744469841	0.523175146638918	0.631838062587728	0.635286651841843	0.627687401611877	0.501007526676277	0.644875928863155	0.568364891155409	0.577942232018852	0.542976481865229	0.513130403966432	0.636233942075881	0.610407156572288	0.546269344690714	0.59774105974944	0.546973309426004	0.587307265646712	0.59043068820053	0.553893236887677	0.530256015936145	0.497526068847905	0.664185098726667	0.517681142401135	0.562942291961394	0.404253253487384	0.502033268899718
S77	0.668016975697258	0.321470727966093	0.701813450083659	0.583222280710641	0.686477954751191	0.712034114872795	0.61186587174618	0.719263634416132	0.75440458477331	0.67839562053149	0.348632739467123	0.580904188076731	0.394955601089352	0.737599408824455	0.58852783363835	0.705740700243244	0.702905863189052	0	0.603951727331817	0.622297180132514	0.773735131210498	0.600311759948665	0.643200313901727	0.621392452815589	0.508622624665494	0.615008456433742	0.481817027007327	0.606606329606421	0.721392189532126	0.631391252530658	0.644443670084566	0.638962118558363	0.74811333263473	0.661161852108002	0.57214900509171	0.704800876932197	0.689674537487488	0.690795512973072	0.645995017401677	0.698860465160605	0.666428940399943	0.720898397853584	0.725412692963469	0.695316800428268	0.635446875036013	0.702631758115106	0.684005795540138	0.676220079460405	0.607762512009735	0.630900245249618	0.664487422322854	0.746136543664279	0.640624687290904	0.732677374796215	0.690356394049949	0.652315739330045
S57	0.620230138504647	0.605390785223226	0.647351691051419	0.54885405654193	0.605704801158866	0.651401280749153	0.664328914966384	0.652220073824732	0.720342857665198	0.643942440559319	0.562737757632727	0.599034447890416	0.606011474036273	0.678790448787532	0.54991291228641	0.61800490948254	0.695426662652885	0.603951727331817	0	0.54218516789731	0.742213170832259	0.537797910407208	0.471335326764139	0.517509936368383	0.521565373024044	0.547775409713837	0.492794246341703	0.443724735214602	0.676613298453443	0.51932886323741	0.477921460747253	0.538944902264192	0.694556678587609	0.58418310903024	0.573559466294892	0.579782838597319	0.65339296445829	0.634796544877804	0.573746462842654	0.585779282181896	0.603975084773505	0.646460496823848	0.682522843882467	0.602046973530578	0.567342904905279	0.64904228958195	0.610775552050834	0.587981077288213	0.460993215545654	0.619829347573052	0.611366779770891	0.68833557190104	0.626968739678456	0.688991617300321	0.621035480482721	0.526888819822118
S11	0.346762367832054	0.631641739279298	0.44953162311174	0.481362097815874	0.398086791682362	0.550762362383223	0.566853069172676	0.492579779137011	0.565335214377158	0.420152147676582	0.633316695137205	0.511756190341563	0.573585423911594	0.586000827719342	0.493391881109989	0.591883330172741	0.620331376932136	0.622297180132514	0.54218516789731	0	0.609255183733892	0.519776994647688	0.467274123381124	0.449465598298195	0.542543733853585	0.585483211487858	0.564092997402713	0.456749908595835	0.59188103495596	0.573347597735407	0.430409120272886	0.469653260739902	0.548062629822504	0.410018596334621	0.560030804316073	0.466809120581758	0.492622508531334	0.524892642983094	0.514683182278496	0.455346805728012	0.442368454977736	0.50409807395125	0.518845061015041	0.500056401742856	0.413115967530182	0.441157421526887	0.462459711931305	0.510642575553676	0.441081565852656	0.593080653868925	0.480485264707315	0.519049082982032	0.550595310942913	0.584991935357548	0.533918676972207	0.524736553197871
