	S14	S71	S13	S79	S20	S91	S78	S26	S53	S8	S84	S28	S76	S31	S69	S94	S75	S77	S57	S11	S96	S47	S68	S40	S97	S80	S37	S58	S98	S63	S36	S45	S2	S15	S88	S32	S21	S55	S70	S19	S23	S17	S51	S56	S10	S9	S64	S44	S41	S48	S87	S7	S92	S29	S38	S59
S36	0.607667019862303	0.642374685760581	0.611860227973905	0.582364371719212	0.604431226307912	0.597958494512853	0.608691507561206	0.607904820527118	0.62224726753779	0.618676144376639	0.618045532608432	0.614923286666512	0.613135560066796	0.601489624914146	0.615818940099161	0.596563823646984	0.601057379290368	0.648351883178215	0.602978532071158	0.60477138509268	0.633579798173449	0.610792231210547	0.598729828267247	0.581855468505779	0.611006712924964	0.61146561263027	0.604827487679972	0.593840812975999	0.61295776750817	0.602094480157697	0	0.591364577107781	0.621952661942695	0.597105484495345	0.616367646377131	0.596290617223929	0.638517462434928	0.61528752000736	0.604293767687009	0.607857724729662	0.610745239101574	0.607633662250003	0.639857383815458	0.614193573945099	0.609850935038113	0.605322894157522	0.607232942541405	0.593979321963578	0.587182682808363	0.615464902327765	0.596664104473841	0.615809115031462	0.604218493908002	0.604708113400035	0.568216738138707	0.602613616573779
S45	0.60078546810723	0.641506685807869	0.604247514389237	0.587836401841672	0.594128265614437	0.587890041631415	0.590814988472628	0.597729626492016	0.611752245296357	0.615757502839712	0.641285230387515	0.624431941810758	0.600837192222876	0.580437680031557	0.593758566545471	0.59068380091735	0.59819333202733	0.643951202788096	0.607298195746667	0.604044308579811	0.633579287745502	0.571739270067417	0.608303363050557	0.597876397121279	0.613574413499439	0.625447294469668	0.612976150402011	0.58549490465588	0.61356974115283	0.600614898095156	0.591364577107781	0	0.591480179543994	0.602648862019797	0.623464017382196	0.57828854616683	0.628838276456436	0.609743315406476	0.57564460584879	0.618520336394337	0.606522219725136	0.609534372400292	0.634041853013195	0.594473414726172	0.602884117321139	0.600206907313675	0.581810493280405	0.566246232900271	0.605028982884378	0.579588414592781	0.595600620253305	0.601286568029423	0.596004511741705	0.593085711837238	0.604030088980653	0.604412786400905
S2	0.606119937888362	0.672697859952419	0.60328776413369	0.633573845413485	0.610535339487472	0.614941596342207	0.623469147302768	0.604510599873395	0.607131946917011	0.610683211263194	0.679835492863203	0.648803175428881	0.651731526808327	0.59745349193466	0.62853931695714	0.620036954934224	0.631018678704286	0.677105435713303	0.648812288403717	0.618418514466857	0.629080863509223	0.618480028003505	0.637602238623385	0.633240648244969	0.656549421893764	0.660902828099997	0.662335371125429	0.619143314835099	0.62185170325059	0.643555974883808	0.621952661942695	0.591480179543994	0	0.616643088448299	0.649223955716367	0.604791999261566	0.646566306903674	0.614127821331902	0.602420933872177	0.633495937044662	0.631200900669445	0.613531234426633	0.613874222110948	0.604235143903662	0.610366338616626	0.613633628116665	0.590354455702942	0.581581131037337	0.64214930192798	0.621082200043844	0.618367922197282	0.559597187638623	0.622076653880948	0.596438897821988	0.636829417949403	0.632343799940762
S15	0.587330703870943	0.64609724074169	0.598881679102172	0.598793414878142	0.60455365830854	0.601595380476353	0.613872363812065	0.607359775573372	0.605993011305976	0.60797028841796	0.635282527074034	0.597573807014666	0.620521235289131	0.601157573343953	0.602415613119359	0.603102910915101	0.604426957070765	0.633475021868826	0.614360526187769	0.587248110203349	0.626376822208621	0.599357885652719	0.595855835044626	0.603968237822683	0.620548597522196	0.612724307695107	0.631746784908549	0.595776924262376	0.606985106772993	0.60250415260047	0.597105484495345	0.602648862019797	0.616643088448299	0	0.630399333876406	0.589858153402688	0.618127406498298	0.599891862490889	0.601679632387648	0.59655563189002	0.596020944360644	0.587819607094102	0.620262203221434	0.601388801312347	0.590007129371051	0.593303175342267	0.603780957172202	0.600613109977236	0.611482733534556	0.607249663464785	0.601654438905268	0.608971835439999	0.602732650418405	0.593380460891078	0.603416721124833	0.600259506794098
S88	0.636326784632401	0.5967205830842	0.648341266909179	0.62780562506327	0.645697063915971	0.611172965517396	0.621013510088434	0.651501307579049	0.627828771357771	0.635718029639128	0.589685716327236	0.623745761751072	0.6144068210546	0.652740646475572	0.62995444574808	0.635291683754668	0.645601828010547	0.607659994596912	0.612570299079935	0.625481890512277	0.675196143574167	0.621115631624615	0.633718944751882	0.619737140561277	0.599801383442761	0.638508542766877	0.576483030675468	0.616551291019535	0.628321646826371	0.653144485136851	0.616367646377131	0.623464017382196	0.649223955716367	0.630399333876406	0	0.645165155118979	0.625156876482012	0.622661273112274	0.61552507592124	0.657383450302644	0.633228932325611	0.641594035857583	0.653259863932924	0.63199253409872	0.602505994111115	0.640963409920318	0.642865290367234	0.624349685475115	0.631181355636697	0.634763206973521	0.596835952209735	0.642216503890378	0.63368092120464	0.657612863249022	0.631595270260789	0.652554823266147
S32	0.603015099126689	0.656540096143084	0.60445661774939	0.594498222673799	0.591709253046564	0.601758621908641	0.610156008228422	0.590529731867764	0.606304544337269	0.611231384947231	0.659368661166308	0.62603386413824	0.624901886995659	0.573632285105295	0.618249006404237	0.576200096063432	0.597856234774395	0.665688902605621	0.625671709186003	0.606496859501715	0.603508448606442	0.604481672553043	0.60289906059323	0.592724712028811	0.618595376799516	0.61540751200312	0.645961717355554	0.596813803161546	0.595310916169658	0.599006306634695	0.596290617223929	0.57828854616683	0.604791999261566	0.589858153402688	0.645165155118979	0	0.621561720421307	0.593822789144149	0.603280376712029	0.600996859459139	0.611688878608423	0.596463689937067	0.615919729989959	0.599270868869858	0.606101288582178	0.588591034504158	0.586400690047875	0.582360361870399	0.610868016865663	0.607025670550112	0.600745059362137	0.599123871003492	0.582362078206807	0.577811698031363	0.599308508634784	0.590516866247094
S21	0.633511850768372	0.625033436851734	0.63122054765338	0.645641038746336	0.593611421071269	0.639525520151483	0.638788464070571	0.637302917023407	0.613976045704311	0.637827024014969	0.64899353012212	0.638542353544008	0.625464016673949	0.654410990113904	0.624228668520649	0.621567610782002	0.6527012285398	0.642637676609366	0.643132263194524	0.63089052776454	0.640799462265726	0.648164797538824	0.64021737080347	0.634798642038198	0.625973144978344	0.663768409240464	0.645573981715698	0.62486095898716	0.625430802070908	0.648629130340676	0.638517462434928	0.628838276456436	0.646566306903674	0.618127406498298	0.625156876482012	0.621561720421307	0	0.62731551040571	0.626877165523091	0.61823072432619	0.618794187174139	0.601916588378292	0.622139030146328	0.625747093429368	0.610754446031983	0.616026969043088	0.633443753063483	0.623761570796276	0.65409828994173	0.658135124803476	0.613507928720772	0.62247452393574	0.60896312444125	0.63627145226721	0.637338596591054	0.615499636829195
S55	0.591303679274333	0.65644917148795	0.586257874654856	0.621119253397904	0.591779295660335	0.581765733741354	0.616627193743611	0.591964888619942	0.557754096210667	0.581041275871636	0.663444546821188	0.620515011648324	0.636489709894415	0.60283018221287	0.634001353341399	0.602875422478159	0.611532522104108	0.66710041679504	0.633946283201644	0.605223229008235	0.615850309897193	0.624097681387142	0.634170770238642	0.624472985368939	0.640676259295738	0.653175866908508	0.646834422455077	0.60896476259185	0.600274233298813	0.636119952897432	0.61528752000736	0.609743315406476	0.614127821331902	0.599891862490889	0.622661273112274	0.593822789144149	0.62731551040571	0	0.596973026166667	0.617219978644965	0.601963026544099	0.612804213450025	0.594003431266491	0.563631459815852	0.579914673107694	0.591396304934344	0.588526499292664	0.599818989809703	0.620557227707991	0.63748864402405	0.587493508933688	0.606723971332474	0.600393207284974	0.603879124141235	0.618689212233404	0.618139104855431
S70	0.589712836823846	0.635102690746176	0.60091477852706	0.59049478672089	0.59485945114595	0.598046849102209	0.589981793728256	0.60242471949279	0.609421944062577	0.605661630721303	0.641289946112351	0.616847098173426	0.609859681425499	0.580097384063221	0.572458635278594	0.607265119871209	0.604550141683997	0.64601450725486	0.608064600046874	0.597274939087875	0.641497385100445	0.584828942043272	0.595292129072149	0.606192374114847	0.623244497809353	0.617806776826645	0.6251828886668	0.59216482998274	0.61453379907475	0.621508798608332	0.604293767687009	0.57564460584879	0.602420933872177	0.601679632387648	0.61552507592124	0.603280376712029	0.626877165523091	0.596973026166667	0	0.621911772449366	0.603665985514941	0.599015862491624	0.629333703103296	0.587465416129355	0.594178555013216	0.606723749026771	0.570029218598523	0.57879484592799	0.614032044995116	0.584575716312481	0.605123308117758	0.593287104216339	0.615363789369796	0.582907113257589	0.607624256912625	0.606806509023218
S19	0.600193058641769	0.644928379196621	0.612087435711192	0.605949487557198	0.600122816099326	0.62155001264383	0.625740078621995	0.591026940763548	0.628964948837672	0.615146141076416	0.656943349024225	0.613234812497653	0.608195683669575	0.618689452554647	0.622140423019343	0.602538616951028	0.600529582432693	0.644491787971417	0.619068362206736	0.587486425455144	0.624946042397847	0.630724415761314	0.603690011182316	0.600224829891902	0.625780069163292	0.597609654351489	0.652423528683954	0.606509651025535	0.621980731437423	0.613339937278794	0.607857724729662	0.618520336394337	0.633495937044662	0.59655563189002	0.657383450302644	0.600996859459139	0.61823072432619	0.617219978644965	0.621911772449366	0	0.577721103720862	0.580903713090245	0.629789404709105	0.613260830493021	0.598913586817222	0.583095356554372	0.616252562725214	0.620763731389937	0.598205584861763	0.633943286065944	0.623835554852305	0.613900120989444	0.626743229864792	0.616813997708757	0.596116018002283	0.592168171128281
S23	0.585416205943019	0.630329183500316	0.580142439776284	0.594548617242657	0.59395707443604	0.588908396341239	0.60640978652204	0.577249871699276	0.594137488846814	0.593439014450789	0.651660167245596	0.591789768632174	0.605915031202284	0.613273228695672	0.615583024349217	0.607952046833618	0.596363961144688	0.641307948559764	0.626573497639755	0.575341777049193	0.614291627807394	0.625524549777739	0.607324306549622	0.607785358174293	0.618483708836991	0.611469483978776	0.64787837938859	0.60421113559871	0.602535936852956	0.62256288373205	0.610745239101574	0.606522219725136	0.631200900669445	0.596020944360644	0.633228932325611	0.611688878608423	0.618794187174139	0.601963026544099	0.603665985514941	0.577721103720862	0	0.600731905798168	0.612540376437939	0.587709538900967	0.592568143495026	0.576631475764931	0.60903698930196	0.617926904862955	0.600854107132427	0.632743697356329	0.592076500627466	0.621405853427818	0.60994742457541	0.615992991782521	0.598702800997519	0.6037593561021
S17	0.592865702556395	0.63828042543736	0.602697205873937	0.617673613091023	0.586096578184213	0.614968944039615	0.618091863154596	0.598345864114367	0.613604764380193	0.61197917771718	0.652410850606416	0.620196270328989	0.610713761815421	0.609822849094254	0.619005520997256	0.61645137055054	0.617798623730367	0.641495938879298	0.624916876749505	0.589135881356543	0.627089476658265	0.611320654797211	0.605037158146904	0.60148240932533	0.635430666760948	0.618371335683338	0.647421951243511	0.604857340614493	0.615007424367047	0.617842357811125	0.607633662250003	0.609534372400292	0.613531234426633	0.587819607094102	0.641594035857583	0.596463689937067	0.601916588378292	0.612804213450025	0.599015862491624	0.580903713090245	0.600731905798168	0	0.600229580690628	0.606909375301514	0.588815619830728	0.589341893380982	0.589965110848423	0.597698807788982	0.612197985374101	0.620387547097668	0.608845874651657	0.593783907997037	0.606304068134618	0.605190876193311	0.609545522438549	0.597773386389101
S51	0.613497533770218	0.654114110382618	0.607976913952702	0.648903253859912	0.603513659778536	0.616246086262125	0.643923642750989	0.607086463649141	0.578680499171297	0.594315008179733	0.673657404400203	0.636803997898573	0.644222371826786	0.631919027355673	0.65604372062922	0.636962170866776	0.641042344921895	0.664358262129593	0.659729258298894	0.612453244917313	0.613667102184076	0.657233270644564	0.651918723775692	0.639828544854358	0.663248495824479	0.661077763006401	0.681153110864139	0.626599425140172	0.624127634309882	0.650030736240759	0.639857383815458	0.634041853013195	0.613874222110948	0.620262203221434	0.653259863932924	0.615919729989959	0.622139030146328	0.594003431266491	0.629333703103296	0.629789404709105	0.612540376437939	0.600229580690628	0	0.591797385089099	0.609174644559071	0.608653005349579	0.6057036607755	0.611312885170427	0.65418000093813	0.663250406937078	0.608583035568719	0.62238579781431	0.610842103677831	0.625354639062759	0.637149961716375	0.630083296159192
S56	0.586952668378225	0.655349643630422	0.582363113127097	0.610346421326542	0.581083989102041	0.587270043059037	0.620072867878486	0.583641421053448	0.566590726932211	0.581512946161623	0.662440978226368	0.610846270361844	0.629327210048789	0.605674723006728	0.623834477783095	0.596830873774016	0.619553709955589	0.663593193838987	0.628399601103525	0.596724294063663	0.608600679447539	0.618772435572966	0.61791040123968	0.616951610726283	0.635882807677189	0.634483164708456	0.646144136981743	0.590222487137685	0.584518150200601	0.629897089282989	0.614193573945099	0.594473414726172	0.604235143903662	0.601388801312347	0.63199253409872	0.599270868869858	0.625747093429368	0.563631459815852	0.587465416129355	0.613260830493021	0.587709538900967	0.606909375301514	0.591797385089099	0	0.590940701506807	0.589919981905478	0.587621756390328	0.590819644640667	0.620657616041827	0.626959849492338	0.595880568118732	0.607042735801586	0.598704446473036	0.609790753178237	0.608327777749881	0.607148228762297
S10	0.588815564097693	0.62521434021966	0.594578905163161	0.61713063026176	0.599967806718877	0.595024382872529	0.615064979117641	0.596695734369858	0.603414391733409	0.595295081942578	0.630152666396799	0.602755315414513	0.60792990329005	0.617436854371326	0.616262919526893	0.61416134313807	0.613328663590764	0.626028068564813	0.594749140185634	0.576600541890338	0.64171477237169	0.611163711137256	0.603372905913556	0.611102258023556	0.618511233842437	0.615067267070619	0.629880883432288	0.576263773715955	0.611376956801737	0.636783713238699	0.609850935038113	0.602884117321139	0.610366338616626	0.590007129371051	0.602505994111115	0.606101288582178	0.610754446031983	0.579914673107694	0.594178555013216	0.598913586817222	0.592568143495026	0.588815619830728	0.609174644559071	0.590940701506807	0	0.582486621347121	0.599928488652871	0.606996184159279	0.608929679453425	0.616110611644895	0.602338342557145	0.598833649226285	0.620417001959321	0.610272764812225	0.607618117539868	0.612133501457936
S9	0.577671766513009	0.645734065439527	0.580728510261986	0.604379875196057	0.592555029377849	0.591345969443104	0.604732596607448	0.572054174874689	0.591456456192668	0.576700115041248	0.662810765577732	0.610704626555747	0.61808382438032	0.604641468308946	0.619421383324503	0.603433515571166	0.592097996862154	0.654372442980825	0.617466025913572	0.571514115022929	0.607746806430462	0.630814040404528	0.613889559532773	0.603916781319999	0.633656072295366	0.630952998691245	0.649191477504437	0.599311705252296	0.600984818778736	0.621544151201556	0.605322894157522	0.600206907313675	0.613633628116665	0.593303175342267	0.640963409920318	0.588591034504158	0.616026969043088	0.591396304934344	0.606723749026771	0.583095356554372	0.576631475764931	0.589341893380982	0.608653005349579	0.589919981905478	0.582486621347121	0	0.591750696532292	0.599742372639883	0.613867470904342	0.638258160364517	0.591017394812254	0.597933169605955	0.606266499462502	0.60225698557781	0.604234507660022	0.597948911425733
S64	0.585980986097198	0.667142767237629	0.569912301225367	0.617670434015269	0.580879388487763	0.590695996051802	0.596679191582054	0.58813103280948	0.579732564810236	0.588451971847113	0.674363742331415	0.63952759241522	0.633706254153317	0.572946261653613	0.610647831178811	0.61296576837344	0.601033161332323	0.676967650616409	0.63769220819055	0.59889824812742	0.610288981078763	0.604797564057597	0.617639816223814	0.615116546828123	0.64608014065199	0.642568552855896	0.666485206423832	0.601393061065651	0.610608559899125	0.622401107033988	0.607232942541405	0.581810493280405	0.590354455702942	0.603780957172202	0.642865290367234	0.586400690047875	0.633443753063483	0.588526499292664	0.570029218598523	0.616252562725214	0.60903698930196	0.589965110848423	0.6057036607755	0.587621756390328	0.599928488652871	0.591750696532292	0	0.572600253583184	0.623468338989204	0.609864528733492	0.600255409903435	0.584624122260349	0.605453050952041	0.589171629873504	0.610286314194512	0.607139036490982
S44	0.600788844562579	0.64699286342748	0.594140652928763	0.60404818945994	0.589032623996618	0.581754080621216	0.595434694227889	0.594294931022919	0.604674392643775	0.603149528165087	0.6524983512339	0.632156622540891	0.625784286796385	0.580556975587517	0.60081922442655	0.589158579524089	0.596429839755198	0.653836314548108	0.6248559630389	0.605995583665366	0.622576797826881	0.576604025919429	0.606267314270818	0.595822226385193	0.62371440640353	0.63765215421099	0.63432722623781	0.590127461270199	0.602060622157245	0.6037667537933	0.593979321963578	0.566246232900271	0.581581131037337	0.600613109977236	0.624349685475115	0.582360361870399	0.623761570796276	0.599818989809703	0.57879484592799	0.620763731389937	0.617926904862955	0.597698807788982	0.611312885170427	0.590819644640667	0.606996184159279	0.599742372639883	0.572600253583184	0	0.609552877522055	0.583540114707795	0.586311484725214	0.576951301313153	0.57635954826971	0.587114817731026	0.603505574735205	0.606207776878324
S41	0.615633571737695	0.632723137980716	0.621766447499252	0.580984681701271	0.626339920341969	0.603668336748629	0.612435214966336	0.61246638993638	0.641068062328678	0.628902771311155	0.628297280610997	0.594646800674787	0.613683334792621	0.617305908630473	0.603380142444231	0.609020190470884	0.593985081377788	0.624672209690609	0.582617339257282	0.600995214211372	0.64667988035196	0.58929843337932	0.58351715495872	0.56555813346934	0.612234140055428	0.581805685437274	0.601467893100899	0.596306556955453	0.623415937565989	0.596434351537342	0.587182682808363	0.605028982884378	0.64214930192798	0.611482733534556	0.631181355636697	0.610868016865663	0.65409828994173	0.620557227707991	0.614032044995116	0.598205584861763	0.600854107132427	0.612197985374101	0.65418000093813	0.620657616041827	0.608929679453425	0.613867470904342	0.623468338989204	0.609552877522055	0	0.608401414686357	0.618676748418718	0.635357149241864	0.625217974255622	0.621096569307065	0.580391569335764	0.599532889774614
S48	0.618254222958964	0.640613601819436	0.633561056624651	0.603333239113685	0.627663586517058	0.619073188155627	0.601457947178883	0.625690392168085	0.650701449221332	0.635338787663958	0.63119712832981	0.612953876570343	0.623854017341087	0.603917070012889	0.596434693906253	0.614718080906486	0.610482073747126	0.628303386514173	0.621817034807794	0.616945613054284	0.668521013041011	0.529340293971052	0.606247318757074	0.597065655033854	0.620959012357644	0.615110993302396	0.615765978751871	0.606374374748832	0.627357418675298	0.617933970518274	0.615464902327765	0.579588414592781	0.621082200043844	0.607249663464785	0.634763206973521	0.607025670550112	0.658135124803476	0.63748864402405	0.584575716312481	0.633943286065944	0.632743697356329	0.620387547097668	0.663250406937078	0.626959849492338	0.616110611644895	0.638258160364517	0.609864528733492	0.583540114707795	0.608401414686357	0	0.632748853133989	0.618595583968094	0.632699192673378	0.600536615125625	0.620380757885921	0.62395218540813
S87	0.600381172963411	0.627889715966189	0.594538936422824	0.593641490934737	0.591606651861832	0.561659893811509	0.59898148329112	0.595320077309715	0.573545045419289	0.589382167843875	0.633673209787603	0.614980040489471	0.599693343124688	0.60946616731743	0.618414100807768	0.598392243489553	0.599773935986037	0.639413159848382	0.62797425335541	0.607555639404013	0.596338023839545	0.629321168786834	0.61893161849935	0.598435766520712	0.607161609631864	0.63876115616228	0.622445461129562	0.604975276128271	0.587581503937736	0.616598804106011	0.596664104473841	0.595600620253305	0.618367922197282	0.601654438905268	0.596835952209735	0.600745059362137	0.613507928720772	0.587493508933688	0.605123308117758	0.623835554852305	0.592076500627466	0.608845874651657	0.608583035568719	0.595880568118732	0.602338342557145	0.591017394812254	0.600255409903435	0.586311484725214	0.618676748418718	0.632748853133989	0	0.621959555575708	0.578659939624104	0.611042097657062	0.582909843229628	0.604487619397302
S7	0.609113356492778	0.662453430274199	0.601503135905415	0.62909563838884	0.609372834129327	0.62023088970592	0.618475583192059	0.606323444692492	0.610549688661582	0.612338440132109	0.659559423493201	0.642435281351965	0.639955216650879	0.589988151696877	0.613179116272697	0.615468395973456	0.624281480778707	0.659445915355758	0.623368354841056	0.605094326203755	0.632143077832328	0.607962575105711	0.617235543254927	0.626643913782853	0.646285547749589	0.646790939804322	0.657434643153413	0.600084498551088	0.626115575580031	0.623602443000961	0.615809115031462	0.601286568029423	0.559597187638623	0.608971835439999	0.642216503890378	0.599123871003492	0.62247452393574	0.606723971332474	0.593287104216339	0.613900120989444	0.621405853427818	0.593783907997037	0.62238579781431	0.607042735801586	0.598833649226285	0.597933169605955	0.584624122260349	0.576951301313153	0.635357149241864	0.618595583968094	0.621959555575708	0	0.623129468927674	0.591465577639442	0.633385616514367	0.61137624021151
S92	0.622690162904513	0.640245272746918	0.61197964327362	0.618193293306216	0.588605511007374	0.59438680950135	0.617134171665082	0.604398021754416	0.606063700695067	0.619826930434086	0.644808478439266	0.623188118607989	0.615137166037962	0.61388179433836	0.625973053696779	0.579937978983835	0.613797396862886	0.646413118167818	0.643592519935567	0.621201714635962	0.59286775621339	0.622129821632465	0.624433647753227	0.600738983447385	0.595033755783035	0.643518598021156	0.646939976508303	0.61129999990325	0.565267162891723	0.61461179990288	0.604218493908002	0.596004511741705	0.622076653880948	0.602732650418405	0.63368092120464	0.582362078206807	0.60896312444125	0.600393207284974	0.615363789369796	0.626743229864792	0.60994742457541	0.606304068134618	0.610842103677831	0.598704446473036	0.620417001959321	0.606266499462502	0.605453050952041	0.57635954826971	0.625217974255622	0.632699192673378	0.578659939624104	0.623129468927674	0	0.606545902828638	0.608799141187945	0.59976254439102
S29	0.58620104097341	0.673518811714244	0.595262713383642	0.605197204904597	0.598537466628169	0.598814664605179	0.590377128534733	0.59375500664007	0.608650190359856	0.602784090498967	0.659041791265814	0.629652025968655	0.632717527587513	0.567252140386765	0.598936676931293	0.605100238523235	0.611325672971669	0.654046923988952	0.641795893602557	0.616374617459471	0.617573077640493	0.60646229961399	0.623693586499335	0.613407887252041	0.647165698138872	0.638066573673237	0.659671844656307	0.608257019346788	0.620727964474657	0.619546256477139	0.604708113400035	0.593085711837238	0.596438897821988	0.593380460891078	0.657612863249022	0.577811698031363	0.63627145226721	0.603879124141235	0.582907113257589	0.616813997708757	0.615992991782521	0.605190876193311	0.625354639062759	0.609790753178237	0.610272764812225	0.60225698557781	0.589171629873504	0.587114817731026	0.621096569307065	0.600536615125625	0.611042097657062	0.591465577639442	0.606545902828638	0	0.611002620027952	0.609731760468218
S38	0.602970437863136	0.647296949372686	0.615595999950378	0.589950103048053	0.610857393621333	0.594242063789397	0.615765590531523	0.608520521596851	0.61943909846	0.617625244545663	0.637275201558623	0.61099449129482	0.617307941482716	0.617501001679257	0.617121134610272	0.609751499384131	0.58739119656967	0.648286641464849	0.619501299677251	0.598589956653149	0.622203039130006	0.611083228744448	0.613467972676899	0.573439925239819	0.616272261832465	0.606505543578259	0.620078026903356	0.589938513244949	0.610464460678002	0.608440941651251	0.568216738138707	0.604030088980653	0.636829417949403	0.603416721124833	0.631595270260789	0.599308508634784	0.637338596591054	0.618689212233404	0.607624256912625	0.596116018002283	0.598702800997519	0.609545522438549	0.637149961716375	0.608327777749881	0.607618117539868	0.604234507660022	0.610286314194512	0.603505574735205	0.580391569335764	0.620380757885921	0.582909843229628	0.633385616514367	0.608799141187945	0.611002620027952	0	0.59611463273438
S59	0.613160692000041	0.639152183073452	0.617511994371611	0.593843725634892	0.609174439589088	0.62361973099475	0.617760434099355	0.597588268679228	0.626285974897906	0.624697318571031	0.643127012334341	0.616245598235966	0.605513572053468	0.61639573442714	0.607507108712927	0.585327191379824	0.595403298556014	0.638249708883534	0.589716594561724	0.600055784730742	0.614442631582509	0.616543367945509	0.59128121507708	0.601851900039282	0.598581426777545	0.602516195370511	0.642736941082758	0.560243940582219	0.608622113004053	0.568857179973547	0.602613616573779	0.604412786400905	0.632343799940762	0.600259506794098	0.652554823266147	0.590516866247094	0.615499636829195	0.618139104855431	0.606806509023218	0.592168171128281	0.6037593561021	0.597773386389101	0.630083296159192	0.607148228762297	0.612133501457936	0.597948911425733	0.607139036490982	0.606207776878324	0.599532889774614	0.62395218540813	0.604487619397302	0.61137624021151	0.59976254439102	0.609731760468218	0.59611463273438	0
